Start (ns),Duration (ns),Name,Result,CorrID,Pid,Tid,T-Pri,Thread Name
304316721,106,cuGetProcAddress,0,930,29549,29549,20,mnistCUDNN_impr
304316924,130,cuGetProcAddress,0,931,29549,29549,20,mnistCUDNN_impr
304317146,132,cuGetProcAddress,0,932,29549,29549,20,mnistCUDNN_impr
304317373,135,cuGetProcAddress,0,933,29549,29549,20,mnistCUDNN_impr
304317601,103,cuGetProcAddress,0,934,29549,29549,20,mnistCUDNN_impr
304317798,131,cuGetProcAddress,0,935,29549,29549,20,mnistCUDNN_impr
304318023,124,cuGetProcAddress,0,936,29549,29549,20,mnistCUDNN_impr
304318241,85,cuGetProcAddress,0,937,29549,29549,20,mnistCUDNN_impr
304318423,122,cuGetProcAddress,0,938,29549,29549,20,mnistCUDNN_impr
304318719,128,cuGetProcAddress,0,939,29549,29549,20,mnistCUDNN_impr
304318941,174,cuGetProcAddress,0,940,29549,29549,20,mnistCUDNN_impr
304319210,189,cuGetProcAddress,0,941,29549,29549,20,mnistCUDNN_impr
304319488,109,cuGetProcAddress,0,942,29549,29549,20,mnistCUDNN_impr
304319693,114,cuGetProcAddress,0,943,29549,29549,20,mnistCUDNN_impr
304319906,159,cuGetProcAddress,0,944,29549,29549,20,mnistCUDNN_impr
304320169,92,cuGetProcAddress,0,945,29549,29549,20,mnistCUDNN_impr
304320356,127,cuGetProcAddress,0,946,29549,29549,20,mnistCUDNN_impr
304320579,132,cuGetProcAddress,0,947,29549,29549,20,mnistCUDNN_impr
304320806,136,cuGetProcAddress,0,948,29549,29549,20,mnistCUDNN_impr
304321046,143,cuGetProcAddress,0,949,29549,29549,20,mnistCUDNN_impr
304321285,101,cuGetProcAddress,0,950,29549,29549,20,mnistCUDNN_impr
304321495,129,cuGetProcAddress,0,951,29549,29549,20,mnistCUDNN_impr
304321720,166,cuGetProcAddress,0,952,29549,29549,20,mnistCUDNN_impr
304321981,235,cuGetProcAddress,0,953,29549,29549,20,mnistCUDNN_impr
304322310,130,cuGetProcAddress,0,954,29549,29549,20,mnistCUDNN_impr
304322532,123,cuGetProcAddress,0,955,29549,29549,20,mnistCUDNN_impr
304322749,171,cuGetProcAddress,0,956,29549,29549,20,mnistCUDNN_impr
304323013,199,cuGetProcAddress,0,957,29549,29549,20,mnistCUDNN_impr
304323310,121,cuGetProcAddress,0,958,29549,29549,20,mnistCUDNN_impr
304323525,186,cuGetProcAddress,0,959,29549,29549,20,mnistCUDNN_impr
304323805,148,cuGetProcAddress,0,960,29549,29549,20,mnistCUDNN_impr
304324046,143,cuGetProcAddress,0,961,29549,29549,20,mnistCUDNN_impr
304324282,154,cuGetProcAddress,0,962,29549,29549,20,mnistCUDNN_impr
304324532,134,cuGetProcAddress,0,963,29549,29549,20,mnistCUDNN_impr
304324761,96,cuGetProcAddress,0,964,29549,29549,20,mnistCUDNN_impr
304324951,175,cuGetProcAddress,0,965,29549,29549,20,mnistCUDNN_impr
304325221,148,cuGetProcAddress,0,966,29549,29549,20,mnistCUDNN_impr
304325466,83,cuGetProcAddress,0,967,29549,29549,20,mnistCUDNN_impr
304325643,173,cuGetProcAddress,0,968,29549,29549,20,mnistCUDNN_impr
304325911,117,cuGetProcAddress,0,969,29549,29549,20,mnistCUDNN_impr
304326128,77,cuGetProcAddress,0,970,29549,29549,20,mnistCUDNN_impr
304326302,114,cuGetProcAddress,0,971,29549,29549,20,mnistCUDNN_impr
304326511,130,cuGetProcAddress,0,972,29549,29549,20,mnistCUDNN_impr
304326736,144,cuGetProcAddress,0,973,29549,29549,20,mnistCUDNN_impr
304326974,179,cuGetProcAddress,0,974,29549,29549,20,mnistCUDNN_impr
304327250,157,cuGetProcAddress,0,975,29549,29549,20,mnistCUDNN_impr
304327503,161,cuGetProcAddress,0,976,29549,29549,20,mnistCUDNN_impr
304327760,202,cuGetProcAddress,0,977,29549,29549,20,mnistCUDNN_impr
304328060,94,cuGetProcAddress,0,978,29549,29549,20,mnistCUDNN_impr
304328251,90,cuGetProcAddress,0,979,29549,29549,20,mnistCUDNN_impr
304328435,113,cuGetProcAddress,0,980,29549,29549,20,mnistCUDNN_impr
304328643,106,cuGetProcAddress,0,981,29549,29549,20,mnistCUDNN_impr
304328845,91,cuGetProcAddress,0,982,29549,29549,20,mnistCUDNN_impr
304329031,95,cuGetProcAddress,0,983,29549,29549,20,mnistCUDNN_impr
304329220,89,cuGetProcAddress,0,984,29549,29549,20,mnistCUDNN_impr
304329405,151,cuGetProcAddress,0,985,29549,29549,20,mnistCUDNN_impr
304329652,109,cuGetProcAddress,0,986,29549,29549,20,mnistCUDNN_impr
304329856,93,cuGetProcAddress,0,987,29549,29549,20,mnistCUDNN_impr
304330039,94,cuGetProcAddress,0,988,29549,29549,20,mnistCUDNN_impr
304330224,88,cuGetProcAddress,0,989,29549,29549,20,mnistCUDNN_impr
304330415,81,cuGetProcAddress,0,990,29549,29549,20,mnistCUDNN_impr
304330594,120,cuGetProcAddress,0,991,29549,29549,20,mnistCUDNN_impr
304330807,107,cuGetProcAddress,0,992,29549,29549,20,mnistCUDNN_impr
304331004,96,cuGetProcAddress,0,993,29549,29549,20,mnistCUDNN_impr
304331198,78,cuGetProcAddress,0,994,29549,29549,20,mnistCUDNN_impr
304331374,111,cuGetProcAddress,0,995,29549,29549,20,mnistCUDNN_impr
304331570,113,cuGetProcAddress,0,996,29549,29549,20,mnistCUDNN_impr
304331773,93,cuGetProcAddress,0,997,29549,29549,20,mnistCUDNN_impr
304331958,83,cuGetProcAddress,0,998,29549,29549,20,mnistCUDNN_impr
304332135,116,cuGetProcAddress,0,999,29549,29549,20,mnistCUDNN_impr
304332342,113,cuGetProcAddress,0,1000,29549,29549,20,mnistCUDNN_impr
304332545,126,cuGetProcAddress,0,1001,29549,29549,20,mnistCUDNN_impr
304332765,133,cuGetProcAddress,0,1002,29549,29549,20,mnistCUDNN_impr
304332991,137,cuGetProcAddress,0,1003,29549,29549,20,mnistCUDNN_impr
304333221,140,cuGetProcAddress,0,1004,29549,29549,20,mnistCUDNN_impr
304333454,152,cuGetProcAddress,0,1005,29549,29549,20,mnistCUDNN_impr
304333698,125,cuGetProcAddress,0,1006,29549,29549,20,mnistCUDNN_impr
304333916,145,cuGetProcAddress,0,1007,29549,29549,20,mnistCUDNN_impr
304334153,107,cuGetProcAddress,0,1008,29549,29549,20,mnistCUDNN_impr
304334353,129,cuGetProcAddress,0,1009,29549,29549,20,mnistCUDNN_impr
304334573,118,cuGetProcAddress,0,1010,29549,29549,20,mnistCUDNN_impr
304334789,108,cuGetProcAddress,0,1011,29549,29549,20,mnistCUDNN_impr
304334991,109,cuGetProcAddress,0,1012,29549,29549,20,mnistCUDNN_impr
304335191,84,cuGetProcAddress,0,1013,29549,29549,20,mnistCUDNN_impr
304335369,109,cuGetProcAddress,0,1014,29549,29549,20,mnistCUDNN_impr
304335577,104,cuGetProcAddress,0,1015,29549,29549,20,mnistCUDNN_impr
304335773,115,cuGetProcAddress,0,1016,29549,29549,20,mnistCUDNN_impr
304335978,126,cuGetProcAddress,0,1017,29549,29549,20,mnistCUDNN_impr
304336194,100,cuGetProcAddress,0,1018,29549,29549,20,mnistCUDNN_impr
304337400,1445,cuInit,0,1020,29549,29549,20,mnistCUDNN_impr
304578551,176781579,cudaFree,0,1124,29549,29549,20,mnistCUDNN_impr
481594615,702,cuGetProcAddress,0,1125,29549,29549,20,mnistCUDNN_impr
481595540,381,cuGetProcAddress,0,1126,29549,29549,20,mnistCUDNN_impr
481596035,147,cuGetProcAddress,0,1127,29549,29549,20,mnistCUDNN_impr
481596291,310,cuGetProcAddress,0,1128,29549,29549,20,mnistCUDNN_impr
481596701,304,cuGetProcAddress,0,1129,29549,29549,20,mnistCUDNN_impr
481597113,281,cuGetProcAddress,0,1130,29549,29549,20,mnistCUDNN_impr
481597491,231,cuGetProcAddress,0,1131,29549,29549,20,mnistCUDNN_impr
481597817,226,cuGetProcAddress,0,1132,29549,29549,20,mnistCUDNN_impr
481598136,240,cuGetProcAddress,0,1133,29549,29549,20,mnistCUDNN_impr
481598532,372,cuGetProcAddress,0,1134,29549,29549,20,mnistCUDNN_impr
481598998,538,cuGetProcAddress,0,1135,29549,29549,20,mnistCUDNN_impr
481599646,281,cuGetProcAddress,0,1136,29549,29549,20,mnistCUDNN_impr
481600024,246,cuGetProcAddress,0,1137,29549,29549,20,mnistCUDNN_impr
481600431,358,cuGetProcAddress,0,1138,29549,29549,20,mnistCUDNN_impr
481600890,282,cuGetProcAddress,0,1139,29549,29549,20,mnistCUDNN_impr
481601265,229,cuGetProcAddress,0,1140,29549,29549,20,mnistCUDNN_impr
481601591,178,cuGetProcAddress,0,1141,29549,29549,20,mnistCUDNN_impr
481601864,276,cuGetProcAddress,0,1142,29549,29549,20,mnistCUDNN_impr
481602236,234,cuGetProcAddress,0,1143,29549,29549,20,mnistCUDNN_impr
481602569,247,cuGetProcAddress,0,1144,29549,29549,20,mnistCUDNN_impr
481602914,131,cuGetProcAddress,0,1145,29549,29549,20,mnistCUDNN_impr
481603156,245,cuGetProcAddress,0,1146,29549,29549,20,mnistCUDNN_impr
481603498,169,cuGetProcAddress,0,1147,29549,29549,20,mnistCUDNN_impr
481603774,167,cuGetProcAddress,0,1148,29549,29549,20,mnistCUDNN_impr
481604036,200,cuGetProcAddress,0,1149,29549,29549,20,mnistCUDNN_impr
481604342,115,cuGetProcAddress,0,1150,29549,29549,20,mnistCUDNN_impr
481604552,146,cuGetProcAddress,0,1151,29549,29549,20,mnistCUDNN_impr
481604796,168,cuGetProcAddress,0,1152,29549,29549,20,mnistCUDNN_impr
481605059,93,cuGetProcAddress,0,1153,29549,29549,20,mnistCUDNN_impr
481605248,139,cuGetProcAddress,0,1154,29549,29549,20,mnistCUDNN_impr
481605485,109,cuGetProcAddress,0,1155,29549,29549,20,mnistCUDNN_impr
481605693,86,cuGetProcAddress,0,1156,29549,29549,20,mnistCUDNN_impr
481605876,173,cuGetProcAddress,0,1157,29549,29549,20,mnistCUDNN_impr
481606147,150,cuGetProcAddress,0,1158,29549,29549,20,mnistCUDNN_impr
481606394,284,cuGetProcAddress,0,1159,29549,29549,20,mnistCUDNN_impr
481606775,517,cuGetProcAddress,0,1160,29549,29549,20,mnistCUDNN_impr
481607389,136,cuGetProcAddress,0,1161,29549,29549,20,mnistCUDNN_impr
481607621,292,cuGetProcAddress,0,1162,29549,29549,20,mnistCUDNN_impr
481608009,174,cuGetProcAddress,0,1163,29549,29549,20,mnistCUDNN_impr
481608277,105,cuGetProcAddress,0,1164,29549,29549,20,mnistCUDNN_impr
481608476,98,cuGetProcAddress,0,1165,29549,29549,20,mnistCUDNN_impr
481608674,155,cuGetProcAddress,0,1166,29549,29549,20,mnistCUDNN_impr
481608934,168,cuGetProcAddress,0,1167,29549,29549,20,mnistCUDNN_impr
481609197,123,cuGetProcAddress,0,1168,29549,29549,20,mnistCUDNN_impr
481609415,173,cuGetProcAddress,0,1169,29549,29549,20,mnistCUDNN_impr
481609682,238,cuGetProcAddress,0,1170,29549,29549,20,mnistCUDNN_impr
481610015,152,cuGetProcAddress,0,1171,29549,29549,20,mnistCUDNN_impr
481610261,107,cuGetProcAddress,0,1172,29549,29549,20,mnistCUDNN_impr
481610462,182,cuGetProcAddress,0,1173,29549,29549,20,mnistCUDNN_impr
481610746,156,cuGetProcAddress,0,1174,29549,29549,20,mnistCUDNN_impr
481610997,181,cuGetProcAddress,0,1175,29549,29549,20,mnistCUDNN_impr
481611275,178,cuGetProcAddress,0,1176,29549,29549,20,mnistCUDNN_impr
481611549,100,cuGetProcAddress,0,1177,29549,29549,20,mnistCUDNN_impr
481611740,118,cuGetProcAddress,0,1178,29549,29549,20,mnistCUDNN_impr
481611951,156,cuGetProcAddress,0,1179,29549,29549,20,mnistCUDNN_impr
481612201,133,cuGetProcAddress,0,1180,29549,29549,20,mnistCUDNN_impr
481612455,210,cuGetProcAddress,0,1181,29549,29549,20,mnistCUDNN_impr
481612759,119,cuGetProcAddress,0,1182,29549,29549,20,mnistCUDNN_impr
481612976,283,cuGetProcAddress,0,1183,29549,29549,20,mnistCUDNN_impr
481613363,138,cuGetProcAddress,0,1184,29549,29549,20,mnistCUDNN_impr
481613596,132,cuGetProcAddress,0,1185,29549,29549,20,mnistCUDNN_impr
481613825,113,cuGetProcAddress,0,1186,29549,29549,20,mnistCUDNN_impr
481614032,183,cuGetProcAddress,0,1187,29549,29549,20,mnistCUDNN_impr
481614309,151,cuGetProcAddress,0,1188,29549,29549,20,mnistCUDNN_impr
481614545,183,cuGetProcAddress,0,1189,29549,29549,20,mnistCUDNN_impr
481614823,114,cuGetProcAddress,0,1190,29549,29549,20,mnistCUDNN_impr
481615032,112,cuGetProcAddress,0,1191,29549,29549,20,mnistCUDNN_impr
481615236,92,cuGetProcAddress,0,1192,29549,29549,20,mnistCUDNN_impr
481615422,119,cuGetProcAddress,0,1193,29549,29549,20,mnistCUDNN_impr
481615633,110,cuGetProcAddress,0,1194,29549,29549,20,mnistCUDNN_impr
481615837,235,cuGetProcAddress,0,1195,29549,29549,20,mnistCUDNN_impr
481616167,92,cuGetProcAddress,0,1196,29549,29549,20,mnistCUDNN_impr
481616355,223,cuGetProcAddress,0,1197,29549,29549,20,mnistCUDNN_impr
481616741,175,cuGetProcAddress,0,1198,29549,29549,20,mnistCUDNN_impr
481617009,177,cuGetProcAddress,0,1199,29549,29549,20,mnistCUDNN_impr
481617278,169,cuGetProcAddress,0,1200,29549,29549,20,mnistCUDNN_impr
481617540,106,cuGetProcAddress,0,1201,29549,29549,20,mnistCUDNN_impr
481617738,104,cuGetProcAddress,0,1202,29549,29549,20,mnistCUDNN_impr
481617937,216,cuGetProcAddress,0,1203,29549,29549,20,mnistCUDNN_impr
481618245,253,cuGetProcAddress,0,1204,29549,29549,20,mnistCUDNN_impr
481618597,190,cuGetProcAddress,0,1205,29549,29549,20,mnistCUDNN_impr
481618879,123,cuGetProcAddress,0,1206,29549,29549,20,mnistCUDNN_impr
481619096,111,cuGetProcAddress,0,1207,29549,29549,20,mnistCUDNN_impr
481619296,219,cuGetProcAddress,0,1208,29549,29549,20,mnistCUDNN_impr
481619611,83,cuGetProcAddress,0,1209,29549,29549,20,mnistCUDNN_impr
481619789,106,cuGetProcAddress,0,1210,29549,29549,20,mnistCUDNN_impr
481620002,92,cuGetProcAddress,0,1211,29549,29549,20,mnistCUDNN_impr
481620190,102,cuGetProcAddress,0,1212,29549,29549,20,mnistCUDNN_impr
481620386,86,cuGetProcAddress,0,1213,29549,29549,20,mnistCUDNN_impr
481620566,88,cuGetProcAddress,0,1214,29549,29549,20,mnistCUDNN_impr
481620747,89,cuGetProcAddress,0,1215,29549,29549,20,mnistCUDNN_impr
481620926,104,cuGetProcAddress,0,1216,29549,29549,20,mnistCUDNN_impr
481621130,159,cuGetProcAddress,0,1217,29549,29549,20,mnistCUDNN_impr
481621384,243,cuGetProcAddress,0,1218,29549,29549,20,mnistCUDNN_impr
481621736,99,cuGetProcAddress,0,1219,29549,29549,20,mnistCUDNN_impr
481621928,91,cuGetProcAddress,0,1220,29549,29549,20,mnistCUDNN_impr
481622117,92,cuGetProcAddress,0,1221,29549,29549,20,mnistCUDNN_impr
481622306,88,cuGetProcAddress,0,1222,29549,29549,20,mnistCUDNN_impr
481622489,87,cuGetProcAddress,0,1223,29549,29549,20,mnistCUDNN_impr
481622670,271,cuGetProcAddress,0,1224,29549,29549,20,mnistCUDNN_impr
481623035,102,cuGetProcAddress,0,1225,29549,29549,20,mnistCUDNN_impr
481623233,234,cuGetProcAddress,0,1226,29549,29549,20,mnistCUDNN_impr
481623561,98,cuGetProcAddress,0,1227,29549,29549,20,mnistCUDNN_impr
481623752,120,cuGetProcAddress,0,1228,29549,29549,20,mnistCUDNN_impr
481623970,102,cuGetProcAddress,0,1229,29549,29549,20,mnistCUDNN_impr
481624166,157,cuGetProcAddress,0,1230,29549,29549,20,mnistCUDNN_impr
481624417,86,cuGetProcAddress,0,1231,29549,29549,20,mnistCUDNN_impr
481624597,155,cuGetProcAddress,0,1232,29549,29549,20,mnistCUDNN_impr
481624848,84,cuGetProcAddress,0,1233,29549,29549,20,mnistCUDNN_impr
481625026,92,cuGetProcAddress,0,1234,29549,29549,20,mnistCUDNN_impr
481625218,76,cuGetProcAddress,0,1235,29549,29549,20,mnistCUDNN_impr
481625391,90,cuGetProcAddress,0,1236,29549,29549,20,mnistCUDNN_impr
481625575,82,cuGetProcAddress,0,1237,29549,29549,20,mnistCUDNN_impr
481625759,108,cuGetProcAddress,0,1238,29549,29549,20,mnistCUDNN_impr
481625962,104,cuGetProcAddress,0,1239,29549,29549,20,mnistCUDNN_impr
481626163,80,cuGetProcAddress,0,1240,29549,29549,20,mnistCUDNN_impr
481626335,82,cuGetProcAddress,0,1241,29549,29549,20,mnistCUDNN_impr
481626510,77,cuGetProcAddress,0,1242,29549,29549,20,mnistCUDNN_impr
481626694,73,cuGetProcAddress,0,1243,29549,29549,20,mnistCUDNN_impr
481626864,103,cuGetProcAddress,0,1244,29549,29549,20,mnistCUDNN_impr
481627066,89,cuGetProcAddress,0,1245,29549,29549,20,mnistCUDNN_impr
481627250,92,cuGetProcAddress,0,1246,29549,29549,20,mnistCUDNN_impr
481627442,89,cuGetProcAddress,0,1247,29549,29549,20,mnistCUDNN_impr
481627639,251,cuGetProcAddress,0,1248,29549,29549,20,mnistCUDNN_impr
481627986,186,cuGetProcAddress,0,1249,29549,29549,20,mnistCUDNN_impr
481628266,90,cuGetProcAddress,0,1250,29549,29549,20,mnistCUDNN_impr
481628453,93,cuGetProcAddress,0,1251,29549,29549,20,mnistCUDNN_impr
481628641,90,cuGetProcAddress,0,1252,29549,29549,20,mnistCUDNN_impr
481628840,179,cuGetProcAddress,0,1253,29549,29549,20,mnistCUDNN_impr
481629117,192,cuGetProcAddress,0,1254,29549,29549,20,mnistCUDNN_impr
481629406,174,cuGetProcAddress,0,1255,29549,29549,20,mnistCUDNN_impr
481629684,79,cuGetProcAddress,0,1256,29549,29549,20,mnistCUDNN_impr
481629857,183,cuGetProcAddress,0,1257,29549,29549,20,mnistCUDNN_impr
481630136,170,cuGetProcAddress,0,1258,29549,29549,20,mnistCUDNN_impr
481630403,127,cuGetProcAddress,0,1259,29549,29549,20,mnistCUDNN_impr
481630626,175,cuGetProcAddress,0,1260,29549,29549,20,mnistCUDNN_impr
481630907,160,cuGetProcAddress,0,1261,29549,29549,20,mnistCUDNN_impr
481631161,144,cuGetProcAddress,0,1262,29549,29549,20,mnistCUDNN_impr
481631404,150,cuGetProcAddress,0,1263,29549,29549,20,mnistCUDNN_impr
481631653,104,cuGetProcAddress,0,1264,29549,29549,20,mnistCUDNN_impr
481631853,109,cuGetProcAddress,0,1265,29549,29549,20,mnistCUDNN_impr
481632061,198,cuGetProcAddress,0,1266,29549,29549,20,mnistCUDNN_impr
481632355,109,cuGetProcAddress,0,1267,29549,29549,20,mnistCUDNN_impr
481632558,175,cuGetProcAddress,0,1268,29549,29549,20,mnistCUDNN_impr
481632828,115,cuGetProcAddress,0,1269,29549,29549,20,mnistCUDNN_impr
481633036,118,cuGetProcAddress,0,1270,29549,29549,20,mnistCUDNN_impr
481633245,115,cuGetProcAddress,0,1271,29549,29549,20,mnistCUDNN_impr
481633455,124,cuGetProcAddress,0,1272,29549,29549,20,mnistCUDNN_impr
481633673,103,cuGetProcAddress,0,1273,29549,29549,20,mnistCUDNN_impr
481633871,134,cuGetProcAddress,0,1274,29549,29549,20,mnistCUDNN_impr
481634101,124,cuGetProcAddress,0,1275,29549,29549,20,mnistCUDNN_impr
481634321,90,cuGetProcAddress,0,1276,29549,29549,20,mnistCUDNN_impr
481634576,110,cuGetProcAddress,0,1277,29549,29549,20,mnistCUDNN_impr
481634848,186,cuGetProcAddress,0,1278,29549,29549,20,mnistCUDNN_impr
481635139,106,cuGetProcAddress,0,1279,29549,29549,20,mnistCUDNN_impr
481635403,92,cuGetProcAddress,0,1280,29549,29549,20,mnistCUDNN_impr
481635588,160,cuGetProcAddress,0,1281,29549,29549,20,mnistCUDNN_impr
481635842,122,cuGetProcAddress,0,1282,29549,29549,20,mnistCUDNN_impr
481636074,120,cuGetProcAddress,0,1283,29549,29549,20,mnistCUDNN_impr
481636287,134,cuGetProcAddress,0,1284,29549,29549,20,mnistCUDNN_impr
481636516,108,cuGetProcAddress,0,1285,29549,29549,20,mnistCUDNN_impr
481636720,107,cuGetProcAddress,0,1286,29549,29549,20,mnistCUDNN_impr
481636920,123,cuGetProcAddress,0,1287,29549,29549,20,mnistCUDNN_impr
481637141,167,cuGetProcAddress,0,1288,29549,29549,20,mnistCUDNN_impr
481637408,132,cuGetProcAddress,0,1289,29549,29549,20,mnistCUDNN_impr
481637634,227,cuGetProcAddress,0,1290,29549,29549,20,mnistCUDNN_impr
481638016,98,cuGetProcAddress,0,1291,29549,29549,20,mnistCUDNN_impr
481638206,120,cuGetProcAddress,0,1292,29549,29549,20,mnistCUDNN_impr
481638419,112,cuGetProcAddress,0,1293,29549,29549,20,mnistCUDNN_impr
481638626,105,cuGetProcAddress,0,1294,29549,29549,20,mnistCUDNN_impr
481638828,100,cuGetProcAddress,0,1295,29549,29549,20,mnistCUDNN_impr
481639021,102,cuGetProcAddress,0,1296,29549,29549,20,mnistCUDNN_impr
481639217,96,cuGetProcAddress,0,1297,29549,29549,20,mnistCUDNN_impr
481639408,158,cuGetProcAddress,0,1298,29549,29549,20,mnistCUDNN_impr
481639660,159,cuGetProcAddress,0,1299,29549,29549,20,mnistCUDNN_impr
481639915,71,cuGetProcAddress,0,1300,29549,29549,20,mnistCUDNN_impr
481640082,128,cuGetProcAddress,0,1301,29549,29549,20,mnistCUDNN_impr
481640303,117,cuGetProcAddress,0,1302,29549,29549,20,mnistCUDNN_impr
481640514,188,cuGetProcAddress,0,1303,29549,29549,20,mnistCUDNN_impr
481640795,184,cuGetProcAddress,0,1304,29549,29549,20,mnistCUDNN_impr
481641080,95,cuGetProcAddress,0,1305,29549,29549,20,mnistCUDNN_impr
481641273,151,cuGetProcAddress,0,1306,29549,29549,20,mnistCUDNN_impr
481641517,87,cuGetProcAddress,0,1307,29549,29549,20,mnistCUDNN_impr
481641761,88,cuGetProcAddress,0,1308,29549,29549,20,mnistCUDNN_impr
481641943,116,cuGetProcAddress,0,1309,29549,29549,20,mnistCUDNN_impr
481642153,109,cuGetProcAddress,0,1310,29549,29549,20,mnistCUDNN_impr
481642357,86,cuGetProcAddress,0,1311,29549,29549,20,mnistCUDNN_impr
481642605,104,cuGetProcAddress,0,1312,29549,29549,20,mnistCUDNN_impr
481642800,78,cuGetProcAddress,0,1313,29549,29549,20,mnistCUDNN_impr
481643048,95,cuGetProcAddress,0,1314,29549,29549,20,mnistCUDNN_impr
481643236,103,cuGetProcAddress,0,1315,29549,29549,20,mnistCUDNN_impr
481643425,97,cuGetProcAddress,0,1316,29549,29549,20,mnistCUDNN_impr
481643618,121,cuGetProcAddress,0,1317,29549,29549,20,mnistCUDNN_impr
481643830,113,cuGetProcAddress,0,1318,29549,29549,20,mnistCUDNN_impr
481644045,92,cuGetProcAddress,0,1319,29549,29549,20,mnistCUDNN_impr
481644229,93,cuGetProcAddress,0,1320,29549,29549,20,mnistCUDNN_impr
481644417,108,cuGetProcAddress,0,1321,29549,29549,20,mnistCUDNN_impr
481644619,105,cuGetProcAddress,0,1322,29549,29549,20,mnistCUDNN_impr
481644817,119,cuGetProcAddress,0,1323,29549,29549,20,mnistCUDNN_impr
481645030,109,cuGetProcAddress,0,1324,29549,29549,20,mnistCUDNN_impr
481645244,104,cuGetProcAddress,0,1325,29549,29549,20,mnistCUDNN_impr
481645456,132,cuGetProcAddress,0,1326,29549,29549,20,mnistCUDNN_impr
481645692,150,cuGetProcAddress,0,1327,29549,29549,20,mnistCUDNN_impr
481645936,138,cuGetProcAddress,0,1328,29549,29549,20,mnistCUDNN_impr
481646170,101,cuGetProcAddress,0,1329,29549,29549,20,mnistCUDNN_impr
481646363,109,cuGetProcAddress,0,1330,29549,29549,20,mnistCUDNN_impr
481646567,97,cuGetProcAddress,0,1331,29549,29549,20,mnistCUDNN_impr
481646768,80,cuGetProcAddress,0,1332,29549,29549,20,mnistCUDNN_impr
481646949,113,cuGetProcAddress,0,1333,29549,29549,20,mnistCUDNN_impr
481647157,113,cuGetProcAddress,0,1334,29549,29549,20,mnistCUDNN_impr
481647364,109,cuGetProcAddress,0,1335,29549,29549,20,mnistCUDNN_impr
481647580,104,cuGetProcAddress,0,1336,29549,29549,20,mnistCUDNN_impr
481647782,107,cuGetProcAddress,0,1337,29549,29549,20,mnistCUDNN_impr
481647986,101,cuGetProcAddress,0,1338,29549,29549,20,mnistCUDNN_impr
481648193,139,cuGetProcAddress,0,1339,29549,29549,20,mnistCUDNN_impr
481648425,74,cuGetProcAddress,0,1340,29549,29549,20,mnistCUDNN_impr
481648593,117,cuGetProcAddress,0,1341,29549,29549,20,mnistCUDNN_impr
481648802,110,cuGetProcAddress,0,1342,29549,29549,20,mnistCUDNN_impr
481649004,159,cuGetProcAddress,0,1343,29549,29549,20,mnistCUDNN_impr
481649271,152,cuGetProcAddress,0,1344,29549,29549,20,mnistCUDNN_impr
481649517,134,cuGetProcAddress,0,1345,29549,29549,20,mnistCUDNN_impr
481649746,114,cuGetProcAddress,0,1346,29549,29549,20,mnistCUDNN_impr
481649960,111,cuGetProcAddress,0,1347,29549,29549,20,mnistCUDNN_impr
481650166,104,cuGetProcAddress,0,1348,29549,29549,20,mnistCUDNN_impr
481650363,168,cuGetProcAddress,0,1349,29549,29549,20,mnistCUDNN_impr
481650634,156,cuGetProcAddress,0,1350,29549,29549,20,mnistCUDNN_impr
481650887,96,cuGetProcAddress,0,1351,29549,29549,20,mnistCUDNN_impr
481651076,124,cuGetProcAddress,0,1352,29549,29549,20,mnistCUDNN_impr
481651295,102,cuGetProcAddress,0,1353,29549,29549,20,mnistCUDNN_impr
481651494,152,cuGetProcAddress,0,1354,29549,29549,20,mnistCUDNN_impr
481651742,98,cuGetProcAddress,0,1355,29549,29549,20,mnistCUDNN_impr
481652019,97,cuGetProcAddress,0,1356,29549,29549,20,mnistCUDNN_impr
481652217,167,cuGetProcAddress,0,1357,29549,29549,20,mnistCUDNN_impr
481652483,174,cuGetProcAddress,0,1358,29549,29549,20,mnistCUDNN_impr
481652755,98,cuGetProcAddress,0,1359,29549,29549,20,mnistCUDNN_impr
481652952,136,cuGetProcAddress,0,1360,29549,29549,20,mnistCUDNN_impr
481653185,165,cuGetProcAddress,0,1361,29549,29549,20,mnistCUDNN_impr
481653446,157,cuGetProcAddress,0,1362,29549,29549,20,mnistCUDNN_impr
481653699,99,cuGetProcAddress,0,1363,29549,29549,20,mnistCUDNN_impr
481653894,131,cuGetProcAddress,0,1364,29549,29549,20,mnistCUDNN_impr
481654133,114,cuGetProcAddress,0,1365,29549,29549,20,mnistCUDNN_impr
481654344,144,cuGetProcAddress,0,1366,29549,29549,20,mnistCUDNN_impr
481654578,183,cuGetProcAddress,0,1367,29549,29549,20,mnistCUDNN_impr
481654857,191,cuGetProcAddress,0,1368,29549,29549,20,mnistCUDNN_impr
481655143,146,cuGetProcAddress,0,1369,29549,29549,20,mnistCUDNN_impr
481655382,125,cuGetProcAddress,0,1370,29549,29549,20,mnistCUDNN_impr
481655603,121,cuGetProcAddress,0,1371,29549,29549,20,mnistCUDNN_impr
481655819,123,cuGetProcAddress,0,1372,29549,29549,20,mnistCUDNN_impr
481656038,118,cuGetProcAddress,0,1373,29549,29549,20,mnistCUDNN_impr
481656250,110,cuGetProcAddress,0,1374,29549,29549,20,mnistCUDNN_impr
481656452,97,cuGetProcAddress,0,1375,29549,29549,20,mnistCUDNN_impr
